eigenvector_idx,nearest_molecule_idx,distance,explained_variance_ratio,cumulative_variance_ratio,smiles
29,123140,1.270632078063625,0.00010835786768799413,0.9962779710769606,BrC1(Br)S(=O)(=O)OCCOS1(=O)=O
30,277623,1.303344271101456,0.00010174153872855612,0.9963797126156891,Nc1n[n+]([O-])c2ccc(Cl)cc2[n+]1[O-]
31,123163,1.2726399890700257,9.578901783849038e-05,0.9964755016335276,ClC1(Cl)S(=O)(=O)OCCOS1(=O)=O
32,25579,1.2605263190763654,8.829759550592547e-05,0.9965637992290335,S=C1SC2=C(S1)SC(=S)S2
33,4280,1.2905235134136201,8.603966814283677e-05,0.9966498388971763,ClSC(Cl)(Cl)Cl
34,163595,1.346051115583192,8.396742567674515e-05,0.996733806322853,N=C1N2N=CSC2=NC(=O)C1=Cc1ccco1
35,84258,1.121604234005865,7.848836082204242e-05,0.996812294683675,Brc1c(Br)c(Br)c(Br)c(Br)c1Br
36,243,1.3172783250750042,7.700378365107565e-05,0.9968892984673261,IC(I)I
37,12071,1.239017533363429,7.403978183131308e-05,0.9969633382491574,BrC(Br)C(Br)(Br)Br
38,1793,1.3154993359252685,7.029718909417026e-05,0.9970336354382515,IC(I)=C(I)I
39,719576,1.3422542329440361,6.739641690705195e-05,0.9971010318551585,Cc1[n+]([O-])[n+]([O-])c(C)c2[n+]([O-])onc12
40,15570,1.2986082767981095,6.369799745172965e-05,0.9971647298526103,N#CC(C#N)=C(C#N)C#N
41,704526,1.3400852971124642,6.151143648746873e-05,0.9972262412890978,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1
42,1091331,1.3299358209927934,5.8112169599335256e-05,0.9972843534586971,C1CSC2=C(S1)SC1=C(SC(S1)=C1SC3=C(S1)SC1=C(SCCS1)S3)S2
43,1793,1.3307788743278341,5.4379572861307594e-05,0.9973387330315585,IC(I)=C(I)I
44,11744,1.3436788539771245,5.415882567959219e-05,0.9973928918572381,Clc1nc(Cl)nc(Cl)n1
45,1249,1.3412596135803871,5.3283170411879084e-05,0.99744617502765,[O-][N+]#N
46,156,1.2846194980424974,5.206650307037769e-05,0.9974982415307203,S=C=S
47,56697,1.3150523398277416,5.0434065990330935e-05,0.9975486755967107,FC1(F)C(F)(F)C(F)(F)C1(F)F
48,34706,1.3167417385590225,4.8059298714096334e-05,0.9975967348954248,O=C1NC2=NOC(=O)NC2=NO1
49,85655,1.3527089817620315,4.5203943013617986e-05,0.9976419388384384,OP1(=O)OP(O)(=O)OP(O)(=O)O1
50,2081,1.2794259774931722,4.4243622551950695e-05,0.9976861824609904,[N-]=[N+]=[N-]
51,83,1.3617068118355378,4.160869515693651e-05,0.9977277911561473,N=C=N
52,155,1.3582499340921896,4.0198445671511594e-05,0.9977679896018188,O=C=O
53,243,1.2962050455385146,3.9286736614587736e-05,0.9978072763384334,IC(I)I
54,1564406,1.3735896601808526,3.8420878614075797e-05,0.9978456972170474,COC1CC(CC23c4c5c6c2c2c7c8c9c%10c(c%11c4c4c%12c5c5c%13c6c6c2c2c7c7c9c9c%14c%10c%10c%11c4c4c%11c%12c5c5c%12c%13c6c6c2c2c7c9c7c9c%14c%10c4c4c%11c5c5c%12c6c2c7c5c94)C138)=NOCC(O)=O
55,56697,1.256641521709966,3.7641612933944154e-05,0.9978833388299814,FC1(F)C(F)(F)C(F)(F)C1(F)F
56,1497,1.3607188474766856,3.673216130280296e-05,0.9979200709912842,ClC(Cl)(Cl)Cl
57,11967,1.3146947414485122,3.542489368788061e-05,0.9979554958849721,Ic1[nH]c(I)c(I)c1I
58,23727,1.2745096156893967,3.463869630475438e-05,0.9979901345812768,ClC(Cl)(Cl)C(Cl)(Cl)Cl
59,704526,1.3313085208432511,3.389663367670242e-05,0.9980240312149535,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1
60,2081,1.2693691338881405,3.329850009945278e-05,0.998057329715053,[N-]=[N+]=[N-]
61,1091331,1.3547048404879107,3.1974258858690995e-05,0.9980893039739117,C1CSC2=C(S1)SC1=C(SC(S1)=C1SC3=C(S1)SC1=C(SCCS1)S3)S2
62,1249,1.3330662615186406,3.102479796873527e-05,0.9981203287718804,[O-][N+]#N
63,156,1.3231704335776626,3.0941264911351455e-05,0.9981512700367917,S=C=S
64,11967,1.330610457828698,2.9561657984924088e-05,0.9981808316947767,Ic1[nH]c(I)c(I)c1I
65,15736,1.357242482416177,2.916144292062071e-05,0.9982099931376973,O=C1SC2=C(S1)SSSSS2
66,86620,1.3122744403334559,2.8970066811934768e-05,0.9982389632045092,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl
67,56697,1.3014255100695222,2.8112680077670883e-05,0.9982670758845869,FC1(F)C(F)(F)C(F)(F)C1(F)F
68,155,1.3572150125304991,2.733411580040834e-05,0.9982944100003872,O=C=O
69,243,1.3551430359017362,2.7078139113822283e-05,0.9983214881395011,IC(I)I
70,704526,1.3260485750182351,2.6538912202831662e-05,0.9983480270517039,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1
71,308,1.3453732584743239,2.6179132152483727e-05,0.9983742061838564,ClC(Cl)Cl
72,2237,1.3245257834774975,2.5658094963763887e-05,0.9983998642788202,OS(=O)S(O)=O
73,243,1.334542900268929,2.533936578671113e-05,0.998425203644607,IC(I)I
74,11967,1.2956707329872037,2.489645668565618e-05,0.9984501001012926,Ic1[nH]c(I)c(I)c1I
75,1220,1.3631472201868247,2.4152191474307762e-05,0.998474252292767,FC(F)=C(F)F
76,1512230,1.3454406565834747,2.3011486400278856e-05,0.9984972637791673,OS(=O)OCC1OC(COS(O)=O)(OC2OC(COS(O)=O)C(OS(O)=O)C(OS(O)=O)C2OS(O)=O)C(OS(O)=O)C1OS(O)=O
77,11967,1.33458949645084,2.29820835914222e-05,0.9985202458627587,Ic1[nH]c(I)c(I)c1I
78,29012,1.295966932976454,2.2516548612163022e-05,0.9985427624113709,O=S1CCS(=O)CCS(=O)CC1
79,783219,1.3590652566396184,2.2064068974010447e-05,0.9985648264803448,N#Cc1nsnc1-c1nc(nc(n1)-c1nsnc1C#N)-c1nsnc1C#N
80,2081,1.374544010599013,2.155201307583945e-05,0.9985863784934207,[N-]=[N+]=[N-]
81,1091331,1.3560595704416014,2.135710733335852e-05,0.998607735600754,C1CSC2=C(S1)SC1=C(SC(S1)=C1SC3=C(S1)SC1=C(SCCS1)S3)S2
82,56697,1.3184219606785563,2.120961374452277e-05,0.9986289452144985,FC1(F)C(F)(F)C(F)(F)C1(F)F
83,243,1.334050716066946,2.052138052107068e-05,0.9986494665950196,IC(I)I
